anime_id,members
45505,55
45506,56
45507,57
45508,59
45509,56
45510,59
45511,61
45512,58
45513,59
45517,117
45519,84
45520,75
45521,83
45522,89
45523,93
45524,92
45525,141
45526,105
45527,95
45528,96
45529,108
45530,100
45531,95
45532,106
45533,80
45534,95
45535,97
45536,85
45537,92
45538,84
45539,111
45540,129
45541,42
45543,42
45545,42
45547,43
45548,44
45549,43
45551,44
45552,44
45560,107889
45572,128430
45576,844188
45577,21186
45587,7789
45596,739
45613,495664
45618,2066
45653,154225
45660,87
45661,84
45662,95
45664,48
45665,23751
45667,46
45668,45
45676,47
45678,63
45679,80
45681,84
45682,84
45683,76
45684,80
45685,51
45686,57
45687,85
45688,84
45689,117
45690,75
45691,47
45692,46
45693,49
45694,47
45695,46
45696,83
45697,82
45698,119
45699,79
45702,84
45703,83
45704,178
45705,101
45706,88
45707,77
45708,45
45709,48
45710,47
45712,44
45713,46
45716,46
45717,44
45718,76
45719,43
45720,42
45721,49
45722,52
45723,51
45724,51
45726,44
45727,46
45728,78
45729,123
45730,45
45733,49
45734,50
45735,49
45736,49
45737,49
45738,51
45739,51
45740,50
45741,51
45742,50
45743,50
45744,50
45746,49
45747,49
45748,49
45749,50
45750,46
45751,46
45754,49
45755,84
45756,82
45757,84
45758,81
45759,83
45760,118
45761,85
45762,82
45763,77
45764,87
45765,115
45766,84
45768,47
45769,86
45770,73
45773,58
45776,65
45780,94
45782,6562
45783,12577
45784,45
45785,46
45786,46
45787,44
45788,46
45790,76
45793,45
45794,46
45795,46
45796,46
45797,46
45799,49
45800,49
45801,48
45802,46
45805,48
45810,47
45811,46
45812,89
45815,121
45816,76
45818,56
45820,86
45821,69
45822,63
45823,62
45824,71
45825,68
45826,64
45827,69
45828,68
45829,64
45830,73
45831,50
45832,52
45833,52
45834,78
45835,48
45837,47
45838,47
45839,44
45843,44
45844,47
45845,45
45846,51
45847,54
45848,75
45850,71
45851,54
45852,49
45853,53
45854,53
45855,47
45857,46
45858,74
45861,79
45862,89
45866,84
45868,145
45869,79
45870,50
45871,48
45872,54
45874,51
45876,50
45878,52
45879,47
45881,47
45882,46
45883,62
45884,47
45886,47
45889,47
45891,52
45892,50
45893,49
45894,52
45895,56
45897,48
45898,48
45899,49
45903,51
45904,77
45905,48
45906,47
45907,49
45908,83
45909,53
45911,81
45912,50
45914,49
45915,91
45916,79
45919,51
45920,45
45921,81
45922,46
45924,49
45925,54
45926,49
45927,49
45928,49
45929,50
45930,47
45931,52
45932,55
45934,51
45938,48
45941,64
45944,46
45945,55
45946,45
45948,51
45952,50
45953,50
45954,46
45956,48
45957,50
45958,50
45959,68
45960,50
45962,50
45963,46
45964,49
45965,47
45966,47
45967,50
45968,49
45969,53
45971,48
45973,55
45974,59
45975,61
45976,56
45977,66
45978,63
45979,64
45980,57
45981,61
45983,57
45984,62
45985,57
45986,58
45988,55
45990,57
45991,51
45994,57
45998,59
46005,66
46013,56
46016,56
46020,44
46023,49
46024,49
46025,50
46026,48
46027,49
46028,49
46029,48
46030,51
46031,47
46032,49
46033,50
46034,50
46035,51
46036,50
46037,44
46038,45
46039,50
46040,71
46041,51
46043,51
46045,48
46046,53
46049,48
46050,51
46051,53
46052,57
46053,55
46054,51
46055,47
46056,57
46057,53
46058,54
46059,48
46060,48
46061,54
46063,53
46064,49
46065,49
46066,45
46068,51
46070,47
46072,50
46073,48
46074,49
46075,50
46076,70
46077,70
46078,53
46093,164382
46095,513795
46098,48
46102,405937
46116,46
46117,47
46118,48076
46120,47
46121,45
46123,46
46125,45
46126,79
46127,52
46128,50
46129,50
46130,49
46131,51
46132,52
46133,46
46134,47
46135,47
46136,48
46137,46
46138,45
46139,45
46141,56
46142,77
46144,52
46145,46
46146,45
46148,54
46150,87
46151,51
46152,47
46153,46
46154,84
46156,51
46157,82
46159,47
46162,54
46164,48
46165,49
46167,52
46168,51
46169,45
46172,75
46173,47
46175,47
46176,46
46179,47
46180,51
46182,46
46183,46
46185,46
46189,50
46190,58
46191,47
46201,50
46203,51
46204,48
46205,51
46207,46
46209,46
46210,56
46211,48
46212,46
46213,79
46214,51
46216,47
46217,46
46218,52
46220,51
46221,47
46223,50
46224,48
46225,53
46227,56
46228,63
46229,74
46230,58
46231,54
46232,57
46233,56
46236,51
46237,48
46239,55
46240,50
46241,73
46243,62
46244,50
46246,51
46247,49
46249,49
46250,51
46252,57
46253,54
46254,56
46255,45
46256,74
46257,60
46258,70
46259,50
46260,50
46261,47
46263,51
46264,50
46265,50
46268,48
46269,54
46270,45
46271,43
46273,46
46274,46
46275,53
46276,86
46277,78
46278,48
46279,77
46280,46
46281,51
46283,80
46284,47
46285,51
46286,47
46288,49
46289,49
46290,52
46291,51
46292,51
46293,76
46295,79
46296,86
46297,52
46298,58
46299,85
46301,63
46302,53
46304,50
46305,89
46307,80
46308,50
46309,104
46310,83
46311,45
46312,47
46313,45
46314,43
46315,58
46316,88
46318,47
46319,47
46320,46
46322,44
46323,45
46324,93
46325,46
46328,82
46329,47
46330,45
46331,61
46332,60
46334,46
46339,46
46340,47
46341,50
46343,53
46344,52
46345,51
46346,49
46347,46
46348,44
46350,49
46351,80
46352,441573
46353,44
46354,50
46356,45
46359,45
46360,45
46361,51
46362,49
46363,57
46364,56
46365,58
46366,46
46367,46
46368,54
46369,44
46370,56
46371,47
46372,48
46373,44
46374,44
46375,78
46376,49
46378,56
46380,57
46381,1386
46384,63
46385,80
46386,68
46387,59
46388,56
46389,57
46390,65
46391,79
46392,89
46393,66
46395,43
46396,43
46397,42
46398,60
46399,43
46400,54
46401,69
46402,66
46403,45
46404,45
46405,66
46406,44
46407,45
46408,48
46409,46
46410,50
46411,45
46413,47
46414,45
46422,54715
46423,44
46424,47
46425,47
46426,52
46427,45
46430,54
46432,43
46433,47
46434,46
46435,44
46436,51
46437,55
46440,46
46441,53
46442,49
46445,48
46446,49
46448,51
46449,53
46450,52
46451,51
46452,53
46453,68
46456,49
46457,49
46458,49
46460,50
46461,50
46462,46
46463,50
46464,49
46467,48
46468,46
46469,46
46471,355174
46472,44
46474,51
46475,47
46478,46
46479,45
46485,43
46494,53
46495,50
46496,50
46499,44
46500,45
46501,49
46502,45
46503,46
46504,44
46505,48
46506,48
46509,51
46511,48
46512,47
46513,42
46514,44
46519,46
46520,47
46521,44
46522,47
46524,43
46525,43
46526,60
46527,44
46528,44
46529,45
46530,44
46531,45
46532,49
46535,45
46536,44
46537,48
46539,47
46540,50
46541,51
46542,49
46547,48
46548,44
46549,42
46553,45
46554,45
46555,45
46556,45
46557,47
46559,43
46560,43
46561,43
46562,44
46563,46
46564,44
46565,49
46566,45
46567,44
46569,579055
46570,42
46571,42
46572,42
46573,42
46574,42
46575,41
46576,42
46577,46
46578,46
46579,46
46580,46
46581,45
46582,46
46583,43
46584,42
46590,42
46591,43
46592,44
46594,43
46595,48
46597,63
46599,44
46600,49
46602,43
46603,45
46604,49800
46616,45
46619,42
46620,43
46621,47
46623,45
46625,43
46626,45
46627,47
46633,61
46634,62
46635,43
46636,49
46637,44
46638,45
46640,49
46641,43
46643,45
46646,48
46652,837
46654,12564
46659,45
46683,43
46687,47
46688,48
46689,45
46690,46
46691,44
46692,46
46693,48
46694,105
46695,79
46702,43
46703,44
46704,76
46705,72
46706,119
46709,44
46710,48
46711,114
46721,99
46728,95
46731,44
46732,44
46736,51
46737,78
46738,49
46740,49
46741,70
46742,49
46743,51
46744,47
46745,56
46746,54
46747,48
46748,48
46749,49
46750,48
46751,49
46752,48
46753,47
46754,53
46755,65
46756,49
46757,46
46758,49
46759,51
46760,56
46761,48
46763,53
46764,56
46765,54
46766,56
46767,53
46769,47
46770,47
46771,47
46772,47
46773,69
46784,44
46785,44
46786,45
46795,45
46796,43
46797,44
46807,45
46817,46
46827,76
46834,46
46837,45
46838,45
46846,65
46853,126
46854,67
46855,64
46856,61
46857,65
46858,64
46859,61
46860,61
46861,45
46862,48
46873,55
46876,52
46879,49
46880,50
46881,48
46882,47
46889,46
46890,64
46892,43
46896,57
46897,54
46898,60
46902,62
46903,68
46904,51
46907,77
46909,49
46913,67
46917,47
46918,45
46919,48
46920,44
46921,47
46934,48
46936,61
46937,46
46938,56
46939,44
46940,76
46944,46
46945,44
46947,45
46949,79
46950,43
46952,46
46953,44
46955,44
46956,43
46958,59
46963,42
46966,65
46967,44
46968,55
46969,48
46978,44
46985,191790
46991,49
46992,50
46993,44
46994,45
46997,47
46998,47
46999,47
47001,47
47002,44
47003,56
47010,49
47011,45
47015,47
47018,43
47019,44
47021,45
47022,79
47023,134
47024,44
47025,84
47029,52
47030,43
47034,58
47035,53
47036,53
47037,52
47058,80
47060,70
47063,55
47065,50
47066,45
47067,50
47070,79
47072,50
47073,50
47074,64
47078,46
47079,45
47082,45
47083,66
47085,46
47086,45
47088,45
47089,48
47091,54
47092,45
47093,43
47097,48
47101,49
47103,43
47104,49
47105,42
47106,44
47109,46
47110,54
47111,48
47112,45
47113,48
47114,46
47115,47
47119,43
47120,44
47122,77
47123,50
47124,44
47125,43
47126,43
47127,44
47128,44
47132,45
47133,44
47136,49
47138,46
47139,50
47145,43
47150,42
47151,41
47155,46
47157,48
47159,260912
47160,241253
47161,229517
47162,150113
47163,188500
47164,308892
47169,45
47170,45
47173,44
47178,48
47179,62
47182,44
47183,44
47184,46
47185,45
47186,45
47187,46
47188,46
47190,44
47191,49
47193,43
47194,475849
47203,47
47206,68
47213,53
47214,59
47215,61
47219,83
47226,61
47227,63
47228,63
47234,62
47237,56
47239,54
47240,58
47241,60
47243,49
47244,49
47250,93029
47251,45
47257,228005
47258,49
47259,49
47267,82
47272,45
47276,50
47278,46
47284,50
47285,61
47286,46
47291,50
47293,43
47296,61
47297,45
47300,46
47302,47
47303,46
47304,44
47320,45
47321,48
47322,47
47323,47
47324,49
47325,43
47326,50
47329,58
47330,47
47335,47
47338,42
47339,49
47340,46
47342,44
47343,46
47344,47
47345,48
47348,49
47349,60
47355,48
47360,46
47362,53
47367,54
47378,47
47379,48
47380,47
47381,56
47382,53
47383,53
47384,53
47385,53
47391,55741
47428,50
47442,53
47443,49
47448,67
47454,46
47456,46
47457,47
47459,72
47460,46
47462,58
47464,57
47469,63
47476,52
47477,52
47480,48
47484,51
47485,55
47486,53
47488,49
47489,66
47491,72
47492,60
47494,52
47495,48
47496,48
47497,68
47498,62
47505,51
47506,50
47507,48
47513,48
47514,47
47515,49
47516,50
47520,49
47521,47
47522,54
47525,55
47526,50
47530,48
47532,50
47533,46
47534,46
47538,59
47541,66
47545,57
47546,58
47551,58
47552,59
47553,61
47554,55
47555,57
47556,60
47557,56
47558,61
47563,54
47564,56
47565,58
47566,66
47567,68
47568,62
47569,59
47570,61
47571,56
47576,65
47577,65
47578,57
47580,59
47581,59
47582,64
47583,59
47585,55
47587,53
47588,54
47590,46
47593,52
47601,49
47603,47
47604,54
47606,53
47607,54
47608,70
47609,47
47612,334
47623,975
47629,62
47639,28705
47640,67
47642,65
47643,64
47646,62
47647,61
47648,61
47649,63
47650,66
47654,60
47655,44
47662,49
47668,45
47671,45
47673,44
47674,66
47675,50
47678,45
47679,43
47680,43
47681,43
47682,48
47683,49
47684,50
47685,43
47686,43
47687,44
47688,42
47689,42
47690,46
47691,43
47692,42
47693,42
47694,47
47695,44
47696,58
47697,58
47698,60
47701,57
47702,57
47703,59
47704,84
47708,58
47709,43
47711,55
47732,56
47735,55
47740,46
47744,45
47749,49
47751,69
47753,44
47754,55
47760,64
47762,74
47763,80
47765,69
47767,71
47770,47
47771,47
47772,46
47773,48
47774,71
47775,98
47776,79
47778,1321672
47790,500928
47797,73
47800,119
47801,46
47802,45
47803,47
47804,46
47805,46
47806,49
47807,50
47808,48
47809,63
47812,50
47813,49
47820,54
47821,54
47822,54
47823,53
47824,53
47825,54
47826,57
47827,57
47828,50
47829,46
47830,51
47831,52
47832,51
47835,47
47836,44
47837,48
47841,53
47842,51
47843,58
47845,52
47846,49
47847,48
47848,52
47849,46
47850,49
47851,50
47853,48
47855,49
47856,53
47860,53
47869,47
47879,47
47880,48
47883,48
47884,45
47885,47
47887,63
47888,46
47891,49
47892,50
47893,46
47894,48
47895,47
47897,48
47898,48
47899,47
47900,55
47902,51
47917,480965
47925,46
47927,53
47930,44
47932,44
47933,47
47934,51
47936,48
47937,43
47939,48
47943,45
47944,65
47945,69
47946,72
47947,73
47948,71
47949,73
47951,73
47952,82
47954,85
47955,76
47956,69
47957,72
47959,67
47960,102
47967,45
47968,50
47969,53
47971,96
47976,46
47977,114
47978,80
47982,82
47986,73
47987,69
47988,69
47989,86
47991,75
47992,103
47996,95
47998,111
48005,86
48007,93
48009,91
48010,114
48011,71
48012,79
48014,53
48015,54
48016,80
48017,82
48019,44
48021,71
48022,82
48024,76
48025,76
48028,80
48029,78
48030,88
48032,74
48034,74
48035,87
48037,75
48038,77
48043,81
48044,95
48046,74
48047,72
48048,83
48049,77
48050,74
48051,86
48053,76
48058,79
48059,80
48061,79
48062,86
48064,50
48065,71
48067,82
48068,85
48069,76
48070,74
48072,84
48073,72
48074,75
48076,107
48077,82
48078,73
48079,84
48080,76
48081,73
48082,75
48083,77
48084,76
48085,74
48086,75
48087,92
48088,72
48089,81
48090,79
48091,72
48092,71
48094,81
48096,74
48100,75
48102,89
48107,83
48113,85
48114,94
48118,81
48133,64
48134,82
48135,63
48137,51
48141,47
48142,51
48143,61
48144,62
48145,64
48148,55
48151,74
48153,55
48154,72
48155,55
48156,76
48157,72
48159,61
48160,65
48161,83
48163,71
48165,77
48166,50
48169,65
48170,64
48172,72
48174,71
48175,60
48187,102
48189,58
48192,83
48193,106
48195,89
48197,101
48198,128
48200,70
48202,47
48203,160
48206,78
48207,85
48208,126
48209,79
48210,74
48212,81
48213,59
48214,92
48215,83
48217,80
48218,94
48220,86
48221,130
48223,96
48225,59
48226,63
48227,81
48228,116
48229,83
48231,177
48235,1113
48239,150107
48245,97
48250,287
48252,18487
48253,67
48254,125
48255,49
48256,159
48257,127
48258,75
48259,66
48260,138
48262,209
48263,148
48264,117
48266,141
48273,359
48276,125
48277,75
48280,68
48287,147
48288,140
48289,90
48290,238
48292,141
48294,66
48295,76
48298,60
48299,47
48300,43
48301,124
48303,136
48304,151
48307,119
48309,61
48311,67
48316,534721
48317,94
48318,209
48321,137
48322,86
48323,149
48324,94
48325,129
48326,143
48327,135
48328,84
48331,107
48332,149
48333,130
48334,121
48335,231
48338,123
48339,137
48340,196
48341,125
48342,161
48343,389
48344,131
48346,135
48347,280
48349,144
48350,170
48363,44450
48365,2299
48391,1602
48406,127548
48413,453938
48414,239753
48415,258617
48417,300935
48441,33111
48442,1987
48466,31650
48470,24151
48471,144201
48483,469819
48486,342
48488,107261
48491,23319
48492,92503
48495,479
48505,41720
48510,259
48517,523
48539,186
48542,100559
48549,399294
48553,174781
48556,489917
48567,39418
48569,458057
48580,503863
48583,1185179
48594,179
48633,118988
48643,217997
48644,20690
48649,63834
48675,261375
48680,23525
48702,80069
48736,984065
48742,54942
48753,238794
48760,283823
48761,280729
48762,181
48763,139
48770,462
48775,28736
48776,53659
48777,19404
48779,91291
48789,213
48790,267
48804,89919
48842,147154
48849,291912
48857,30902
48858,36024
48859,1959
48862,7048
48895,484596
48904,221
48916,36358
48926,839911
48981,64508
48997,162537
49040,21505
49052,193697
49065,128
49069,85
49070,137
49071,129
49078,217
49079,400
49109,100765
49110,11700
49114,260651
49116,80
49121,154
49154,92724
49160,35455
49179,4717
49184,821
49220,319167
49221,381
49263,17903
49285,5206
49292,42554
49304,19052
49326,186
49342,25358
49376,20917
49385,54270
49387,513438
49431,3153
49438,191340
49470,265467
49505,32573
49514,20882
49515,21869
49519,51395
49520,315257
49533,23550
49551,4790
49555,248
49556,37960
49596,602200
49612,148012
49664,1177
49691,23967
49692,64210
49709,256611
49721,177094
49738,76347
49766,33764
49776,203181
49780,8303
49782,111802
49784,172778
49819,5929
49820,3985
49828,138989
49831,39471
49849,61025
49858,66208
49871,2805
49891,245780
49894,87934
49918,582014
49920,153
49926,682286
49930,231906
49960,71
49961,67
49965,65
49966,73
49967,77
49968,77
49969,44140
49970,72
49971,76
49979,149958
49980,92782
49992,103
50002,58785
50010,11175
50012,13049
50052,234
50060,5749
50099,14182
50141,322
50142,163
50160,56821
50172,612114
50175,277330
50184,63838
50185,72516
50193,512
50197,258309
50203,30833
50204,65046
50205,94563
50220,131239
50221,22700
50248,59979
50250,2587
50265,1425562
50267,9852
50273,356892
50281,9037
50284,13826
50285,2440
50287,29903
50307,221771
50330,254106
50338,56971
50346,540327
50348,57429
50379,15514
50380,275466
50384,56868
50416,215010
50418,2487
50425,271679
50438,8976
50461,277274
50470,22272
50481,128366
50495,1345
50522,831
50528,86735
50552,23703
50559,3662
50582,114223
50583,20693
50586,20546
50590,77000
50599,9265
50600,452
50602,823289
50606,60689
50607,5287
50608,314525
50613,93556
50631,451128
50638,16213
50652,80198
50663,41506
50664,73468
50678,13183
50681,364
50685,12618
50695,32469
50709,450107
50710,160804
50739,266933
50760,18417
50789,7372
50796,178448
50799,244
50854,143416
50862,11041
50864,44608
50871,8854
50891,55193
50917,31098
50923,66345
50932,177628
50955,14462
50985,3780
50995,122
50997,158
50998,177
50999,11261
51009,616059
51019,697310
51020,67808
51037,642
51064,206770
51085,155
51092,18687
51096,556181
51098,155863
51105,254072
51128,119809
51132,294
51139,15202
51154,249
51155,860
51179,425026
51212,96472
51213,256633
51215,47475
51219,86489
51235,58
51252,134487
51265,105679
51293,13480
51297,71474
51304,28872
51305,13567
51306,28718
51368,51489
51371,33861
51381,101293
51403,123645
51415,8814
51417,216930
51458,53667
51462,172124
51464,34390
51495,87756
51498,168396
51536,13039
51552,206215
51569,1938
51586,11958
51614,50137
51632,114606
51636,797
51678,129710
51680,83233
51692,12659
51693,153099
51695,100
51705,119959
51706,104808
51711,140025
51752,156
51753,156
51754,138
51755,213
51764,82547
51773,8218
51794,37304
51815,175976
51817,47474
51837,116771
51839,353
51916,75288
51923,26993
51940,7000
51956,20960
51958,280227
51986,4909
51997,200
52030,154
52034,671975
52046,172301
52052,174
52053,203
52062,77
52063,67
52066,180
52076,234
52079,2250
52081,51519
52082,58249
52092,114894
52093,157474
52162,661
52173,180754
52193,140177
52210,65
52211,382988
52214,32984
52219,88
52229,29552
52274,37758
52305,343769
52308,115375
52319,352
52337,320
52347,66224
52369,91
52370,92
52371,64
52381,19121
52390,184
52446,125356
52460,700
52461,78551
52463,269
52471,75
52505,91568
52578,208118
52608,134810
52611,60805
52614,6531
52619,99971
52657,124421
52736,167182
52737,94
52738,90
52741,91392
52744,59
52814,4452
52815,289
52826,48981
52830,250651
52934,44181
52935,476
52955,156029
52962,26384
52964,366
52968,122
52969,113485
52973,94847
52976,35521
52985,26892
52990,84683
52991,178772
53011,921
53012,8987
53019,57
53021,111
53026,28585
53035,62
53040,54763
53042,97
53043,93
53044,148
53050,136840
53077,10946
53087,56
53089,76
53090,54
53097,12882
53111,184588
53115,59
53116,56
53126,333756
53132,8736
53162,14311
53163,36943
53179,40791
53199,75845
53200,105740
53213,71487
53231,1705
53237,31014
53262,28292
53263,72109
53300,42259
53320,354
53371,119
53372,124
53379,82221
53380,115
53381,134
53393,384782
53408,214
53411,233815
53424,4476
53426,3290
53428,35986
53438,64207
53439,61984
53446,188222
53494,37409
53514,233
53526,11966
53587,20106
53613,182391
53621,57960
53632,110172
53633,7001
53651,117
53652,109
53655,589
53673,55
53674,47
53698,11950
53716,7837
53787,38315
53828,48
53830,134
53833,46217
53848,15620
53874,20723
53876,23912
53879,63462
53881,23314
53887,266772
53910,68
53998,206654
54040,4363
54041,19016
54051,82
54052,82
54070,58
54077,57
54078,58
54103,43023
54112,381315
54128,76
54178,108
54216,378
54227,49
54234,157818
54259,43421
54275,69255
54291,68
54293,71
54301,34915
54362,70849
54431,27585
54595,185500
54616,13671
54630,970
54638,3379
54644,618
54659,197
54667,100
54714,68949
54716,4537
54738,9165
54743,50951
54760,56488
54762,424
54781,561
54790,107314
54798,17097
54803,7757
54842,42478
54847,906
54848,256
54852,29726
54854,2085
54856,250319
54858,6666
54868,48
54871,169
54873,62
54883,26666
54898,133792
54914,2126
54918,100265
54933,828
54947,32265
54959,12173
55020,220
55047,288
55048,85
55078,55
55087,61
55091,58
55105,70
55153,17681
55166,5171
55195,248
55219,59
55257,50
55285,72
55310,13819
55659,113
55660,120
55742,49381
55775,2912
55837,55
55838,60
55894,16756
55948,209
55977,200
56058,47
56105,1691
56129,96
56132,81
56151,30
56263,58
56264,48
56265,52
56266,60
56267,62
56272,72
56274,60
56275,47
56277,47
56279,41
56280,43
56282,44
56283,43
56290,67
56297,41
56299,40
56300,41
56303,43
56304,41
56305,42
56306,45
56307,47
56308,56
56345,53
56354,61
56356,38
56357,41
56358,51
56359,42
56360,34
56361,36
56368,48
56409,44
56410,35
56411,40
56412,35
56413,32
56414,32
56462,35
56463,37
56468,36
56475,50
56476,40
56477,39
56478,31
56479,43
56480,38
56481,78
56482,34
56483,48
56484,96
56487,762
56498,32
56499,34
56504,161
56505,160
56560,60
56566,1096
56572,60
56573,31
56574,55
56575,41
56588,327
56674,83
56677,151
